affiliation_id,nome_normalizado,sigla,endereco,affiliation_full_text
a8591481-55ab-4877-8d23-ea5af8798c57,UNIVERSIDADE FEDERAL DO OESTE DO PARA UFOPA,UFOPA,"PA, Santarém, Brazil","Universidade Federal Do Oeste Do Pará (UFOPA), PA, Santarém, Brazil"
dc23b1e7-3aea-4204-ba9d-c787c0c51881,PROGRAMA DE POS-GRADUACAO EM SOCIEDADE,SEM SIGLA,"Natureza e Desenvolvimento, Universidade Federal Do Oeste Do Pará (UFOPA), PA, Santarém, Brazil","Programa de Pós-Graduação em Sociedade, Natureza e Desenvolvimento, Universidade Federal Do Oeste Do Pará (UFOPA), PA, Santarém, Brazil"
711b88b5-76d8-4295-a7d7-73454b36c219,PROGRAMA DE POS-GRADUACAO EM ENGENHARIA FLORESTAL,SEM SIGLA,"Universidade Federal Do Paraná (UFPR), PR, Curitiba, Brazil","Programa de Pós-Graduação em Engenharia Florestal, Universidade Federal Do Paraná (UFPR), PR, Curitiba, Brazil"
6eef1f10-df86-43f6-9951-0f5bae1170a9,UNIVERSIDADE DO ESTADO DO AMAZONAS,SEM SIGLA,"Instituto Nacional de Pesquisas da Amazônia, AM, Manaus, Brazil","Universidade do Estado do Amazonas, Instituto Nacional de Pesquisas da Amazônia, AM, Manaus, Brazil"
7dc07036-1b4b-45b0-800f-e64dd9098a38,INSTITUTO FEDERAL DE EDUCACAO,SEM SIGLA,"Ciência e Tecnologia do Amazonas, AM, Brazil","Instituto Federal de Educação, Ciência e Tecnologia do Amazonas, AM, Brazil"
1280f080-c95e-432d-90fd-001773cd7506,YALE SCHOOL OF THE ENVIRONMENT,SEM SIGLA,"Yale University, New Haven, CT, United States","Yale School of the Environment, Yale University, New Haven, CT, United States"
9413a8c0-e62a-436d-b239-bc8a624f872a,ESCUELA DE CIENCIAS BIOLOGICAS,SEM SIGLA,"Pontificia Universidad Católica del Ecuador, Quito, Ecuador","Escuela de Ciencias Biológicas, Pontificia Universidad Católica del Ecuador, Quito, Ecuador"
18274c99-c832-4606-be54-eb57dc19a9cc,UNIVERSIDADE ESTADUAL DE CAMPINAS/UNICAMP,SEM SIGLA,"Instituto de Biologia, Rua Monteiro Lobato 255, Campinas, SP 13083-862, Brazil","Universidade Estadual de Campinas/UNICAMP, Instituto de Biologia, Rua Monteiro Lobato 255, Campinas, SP 13083-862, Brazil"
60935715-1e53-4583-a40a-e8fdf256e014,PROGRAMA DE POS-GRADUACAO EM BIODIVERSIDADE E EVOLUCAO PPGBE,PPGBE,"Museu Paraense Emílio Goeldi, Av. Magalhães Barata, nº 376, Nazaré, Pará, Belém, 66040170, Brazil","Programa de Pós-graduação em Biodiversidade e Evolução (PPGBE), Museu Paraense Emílio Goeldi, Av. Magalhães Barata, nº 376, Nazaré, Pará, Belém, 66040170, Brazil"
e8c00d52-e40e-4b51-8f8f-e8a85a4960c6,PROGRAM OF FOREST ECOLOGY AND MANAGEMENT,SEM SIGLA,"Albert Ludwig University of Freiburg, Friedrichstr. 39, Freiburg, 79098, Germany","Program of Forest Ecology and Management, Albert Ludwig University of Freiburg, Friedrichstr. 39, Freiburg, 79098, Germany"
e3a99327-a380-4c66-9c9a-e514b0bef8f3,SCHOOL OF EARTH AND ENVIRONMENTAL SCIENCES,SEM SIGLA,"The University of Queensland, St Lucia, 4072, QLD, Australia","School of Earth and Environmental Sciences, The University of Queensland, St Lucia, 4072, QLD, Australia"
f7997a6a-0205-4aba-abcb-8a883ae23538,CENTRAL ANALYTICAL RESEARCH FACILITY,SEM SIGLA,"Institute of Future Environments, Queensland University of Technology (QUT), Brisbane, 4001, QLD, Australia","Central Analytical Research Facility, Institute of Future Environments, Queensland University of Technology (QUT), Brisbane, 4001, QLD, Australia"
80a0071b-625e-499a-a472-8d4f4c65207e,SCHOOL OF AGRICULTURE AND FOOD SCIENCES,SEM SIGLA,"The University of Queensland, St Lucia, 4072, QLD, Australia","School of Agriculture and Food Sciences, The University of Queensland, St Lucia, 4072, QLD, Australia"
3bd5318e-78de-4e2f-9d26-df669bc5f317,INSTITUTE OF SYSTEMATIC BOTANY,SEM SIGLA,"The New York Botanical Garden, 2900 Southern Blvd., Bronx, 10458-5126, NY, United States","Institute of Systematic Botany, The New York Botanical Garden, 2900 Southern Blvd., Bronx, 10458-5126, NY, United States"
91bd7ae2-075b-4d7b-8c87-de08d003beb5,INSTITUTO DE ECOLOGIA-UNIDAD DE BOTANICA,SEM SIGLA,"Herbario Nacional de Bolivia, Universidad Mayor de San Andrés, Correo Central, Casilla 1007, La Paz, Bolivia","Instituto de Ecología-Unidad de Botánica, Herbario Nacional de Bolivia, Universidad Mayor de San Andrés, Correo Central, Casilla 1007, La Paz, Bolivia"
8a2af888-1525-4d00-be14-023d241336e8,CHEMISTRY INSTITUTE,SEM SIGLA,"University of Campinas, Campinas, 13083-861, SP, Brazil","Chemistry institute, University of Campinas, Campinas, 13083-861, SP, Brazil"
82beb54e-d534-467a-9b0d-22df19aae5c7,FACULTY OF SCIENCES AND LETTERS - ARARAQUARA CAMPUS,SEM SIGLA,"São Paulo State University (UNESP), São Paulo, 1400901, SP, Brazil","Faculty of Sciences and Letters - Araraquara Campus, São Paulo State University (UNESP), São Paulo, 1400901, SP, Brazil"
3ea29567-7078-4774-a5a9-38b00dfd35f5,GONCALO MONIZ INSTITUTE,SEM SIGLA,"Oswaldo Cruz Fundation (IGM/FIOCRUZ-BA), Salvador, Bahia, Brazil","Gonçalo Moniz Institute, Oswaldo Cruz Fundation (IGM/FIOCRUZ-BA), Salvador, Bahia, Brazil"
c56b71c4-fe07-4f6e-8f32-e25a3fbff2c2,THUSHARA,SEM SIGLA,"Neethinagar-64, Kerala, Kollam, India","Thushara, Neethinagar-64, Kerala, Kollam, India"
ff34ab34-ee1d-4dfb-9f4a-835979a82da1,DEPARTAMENTO DE CIENCIAS NATURALES Y MATEMATICAS,SEM SIGLA,"Pontificia Universidad Javeriana Seccional Cali, Calle 18 No. 118-250, Cali, Colombia","Departamento de Ciencias Naturales y Matemáticas, Pontificia Universidad Javeriana Seccional Cali, Calle 18 No. 118-250, Cali, Colombia"
99177173-4df8-48f7-83d1-2a6b22cdd2b1,FINCA LA CAJITA,SEM SIGLA,"Vereda Altazor, Boyacá, Otanche, Colombia","Finca La Cajita, Vereda Altazor, Boyacá, Otanche, Colombia"
ce42ea4b-5067-4a26-b592-22a0a032daa6,FINCA LA ESPERANZA,SEM SIGLA,"Vereda San José de Nazareth, Boyacá, Otanche, Colombia","Finca La Esperanza, Vereda San José de Nazareth, Boyacá, Otanche, Colombia"
3fd4c470-68c1-48d6-b17d-bba6cec1f329,INSTITUTO DE BIODIVERSIDADE E FLORESTAS,SEM SIGLA,"Universidade Federal Do Oeste Do Pará, PA, Santarém, Brazil","Instituto de Biodiversidade e Florestas, Universidade Federal Do Oeste Do Pará, PA, Santarém, Brazil"
ca0dc0f6-1ae6-44aa-b6e7-c6f82a3c1453,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,SEM SIGLA,"MG, Diamantina, Brazil","Universidade Federal Dos Vales Do Jequitinhonha e Mucuri, MG, Diamantina, Brazil"
079645e4-290d-4eaa-932f-82cc215d3599,ORCHID HERBARIUM OF OAKES AMES,SEM SIGLA,"Harvard University Herbaria, 22 Divinity Avenue, Cambridge, 20138, MA, United States","Orchid Herbarium of Oakes Ames, Harvard University Herbaria, 22 Divinity Avenue, Cambridge, 20138, MA, United States"
6c736601-9a10-404b-b5eb-b225a9ef9123,UNELLEZ-GUANARE,SEM SIGLA,"Programa de Ciencias Del Agro y El Mar, Herbario Universitario (PORT), Estado Portuguesa, Mesa de Cavacas, 3350, Venezuela","UNELLEZ-Guanare, Programa de Ciencias Del Agro y El Mar, Herbario Universitario (PORT), Estado Portuguesa, Mesa de Cavacas, 3350, Venezuela"
a026327b-6ba9-4657-86a2-d0d98d4aecee,LABORATORY OF FOREST PRODUCTS,SEM SIGLA,"Brazilian Forest Service, DF, Brasília, Brazil","Laboratory of Forest Products, Brazilian Forest Service, DF, Brasília, Brazil"
fea7c4b9-f6b2-491b-8294-d469e6987c46,INSTITUTE OF CHEMISTRY,SEM SIGLA,"University of Brasilia, DF, Brasília, Brazil","Institute of Chemistry, University of Brasilia, DF, Brasília, Brazil"
033b946e-e23a-42b2-9b3b-89c1410e3dd5,NATIONAL INSTITUTE OF AMAZONIAN RESEARCH INPA,INPA,"AM, Brazil","National Institute of Amazonian Research (INPA), AM, Brazil"
f0d3dd59-2533-4902-97f8-22af61a643bf,NATIONAL INSTITUTE OF SCIENCE AND TECHNOLOGY IN BIOANALYTICS INCTBIO,SEM SIGLA,"SP, Campinas, 13083-970, Brazil","National Institute of Science and Technology in Bioanalytics (INCTBio), SP, Campinas, 13083-970, Brazil"
b31cb73b-a485-431b-99b1-746b377d14df,NMR CENTER,NMR,"Federal University of Paraná, Paraná, Curitiba, 81531-990, Brazil","NMR Center, Federal University of Paraná, Paraná, Curitiba, 81531-990, Brazil"
0647b802-42c3-490b-a439-35c181ccb40a,CENTER FOR STUDIES AND RESEARCH OF MEDICINAL PLANTS NEPLAME,NEPLAME,"Federal University of San Francisco Valley, Pernambuco, Petrolina, 56304-205, Brazil","Center for Studies and Research of Medicinal Plants (NEPLAME), Federal University of San Francisco Valley, Pernambuco, Petrolina, 56304-205, Brazil"
8114d442-ace6-4c11-b39c-c92763c66362,DEMPSTER MASS SPECTROMETRY GROUP,SEM SIGLA,"Amazonas State University, Amazonas, Manaus, 69065-001, Brazil","Dempster Mass Spectrometry Group, Amazonas State University, Amazonas, Manaus, 69065-001, Brazil"
2890ad65-ea53-4b84-94a2-26999e5f60a6,SCHOOL OF CHEMICAL ENGINEERING,SEM SIGLA,"Institute of Technology, Universidade Federal do Pará, Belem, 66075-110, Brazil","School of Chemical Engineering, Institute of Technology, Universidade Federal do Pará, Belem, 66075-110, Brazil"
89ad4680-2bcb-46c1-b358-7a20af1aa6c2,ADOLPHO DUCKE LABORATORY,SEM SIGLA,"Coordination of Botany, Emílio Goeldi Museum of Pará, Belem, 66077-830, Brazil","Adolpho Ducke Laboratory, Coordination of Botany, Emílio Goeldi Museum of Pará, Belem, 66077-830, Brazil"
6cf3acb0-5ebb-46ca-9d86-104b7337847e,LABORATORY OF FUNCTIONAL AND STRUCTURAL BIOLOGY,SEM SIGLA,"Institute of Biological Sciences, Universidade Federal do Pará, Belem, 66075-110, Brazil","Laboratory of Functional and Structural Biology, Institute of Biological Sciences, Universidade Federal do Pará, Belem, 66075-110, Brazil"
78e1b6d5-c866-4dca-aba9-5a7e685c4b4c,DEPARTMENT OF PHARMACY,SEM SIGLA,"Government College of Pharmacy, Affiliated to Shivaji University, Maharashtra, Kolhapur, Karad, 415124, India","Department of Pharmacy, Government College of Pharmacy, Affiliated to Shivaji University, Maharashtra, Kolhapur, Karad, 415124, India"
d7b51050-e39f-4e11-9476-921ddd18edb1,OXIDATIVE STRESS RESEARCH LABORATORY,SEM SIGLA,"Biological Sciences Institute, Universidade Federal do Pará, Belem, 66075-110, Brazil","Oxidative Stress Research Laboratory, Biological Sciences Institute, Universidade Federal do Pará, Belem, 66075-110, Brazil"
b2a81362-388b-42f0-aad5-de54ac1ce0a4,FOREST PRODUCTS LABORATORY LPF,LPF,"Brazilian Forest Service-SFB, Av. L 4 Norte, Brasilia, DF, Brazil","Forest Products Laboratory LPF, Brazilian Forest Service-SFB, Av. L 4 Norte, Brasilia, DF, Brazil"
e0bf3f25-b6b8-4185-96ab-a4333b20ec0f,BRAZILIAN FOREST SERVICE-SFB,SFB,"Tomaz Pereira, Rua 215-Lagoa Nova, Natal, 215, Brazil","Brazilian Forest Service-SFB, Tomaz Pereira, Rua 215-Lagoa Nova, Natal, 215, Brazil"
6d8d8f03-8aae-415f-b766-5378cb9effd3,DEPARTMENT OF BIOLOGY,SEM SIGLA,"Faculty of Philosophy, Sciences and Literature of Ribeirao Preto, University of Sao Paulo, Avenida Bandeirantes 3900, Ribeirao Preto, Brazil","Department of Biology, Faculty of Philosophy, Sciences and Literature of Ribeirao Preto, University of Sao Paulo, Avenida Bandeirantes 3900, Ribeirao Preto, Brazil"
cf5a86ca-0e80-458a-954b-75f17d99f4f5,PROGRAMA DE POS-GRADUACAO EM BOTANICA,SEM SIGLA,"Departamento de Botânica, Instituto Nacional de Pesquisa da Amazônia, Av. André Araújo, 2936, Manaus Amazonas, CEP 69067-375, Brazil","Programa de Pós-Graduação Em Botânica, Departamento de Botânica, Instituto Nacional de Pesquisa da Amazônia, Av. André Araújo, 2936, Manaus Amazonas, CEP 69067-375, Brazil"
9f637a72-4752-47bc-954c-261cdb2870fb,DEPARTAMENTO DE BIOLOGIA ANIMAL E VEGETAL,SEM SIGLA,"Herbário da Universidade Estadual de Londrina, Universidade Estadual de Londrina, PR 445, Km 380, Paraná, Londrina, CEP 86051-980, Brazil","Departamento de Biologia Animal E Vegetal, Herbário da Universidade Estadual de Londrina, Universidade Estadual de Londrina, PR 445, Km 380, Paraná, Londrina, CEP 86051-980, Brazil"
ab0f1861-6dbe-4381-aa6e-dcfb95253420,PROGRAMA DE POS-GRADUACAO EM BOTANICA PPG-BOT,PPG,"Instituto Nacional de Pesquisas da Amazônia-INPA, Av. André Araújo 2936, Amazonas, Manaus, 69067-375, Brazil","Programa de Pós-Graduação em Botânica (PPG-bot), Instituto Nacional de Pesquisas da Amazônia-INPA, Av. André Araújo 2936, Amazonas, Manaus, 69067-375, Brazil"
fbc8e5b7-c9e5-4b4d-8aca-78d88949bf75,HERBARIO DA UNIVERSIDADE ESTADUAL DE LONDRINA,SEM SIGLA,"Departamento de Biologia Animal e Vegetal, Universidade Estadual de Londrina, PR 445, Km 380, Paraná, Londrina, 86051-980, Brazil","Herbário da Universidade Estadual de Londrina, Departamento de Biologia Animal e Vegetal, Universidade Estadual de Londrina, PR 445, Km 380, Paraná, Londrina, 86051-980, Brazil"
97867bbf-9159-47bd-b966-8917a0176903,LABORATORY OF GENETIC TOXICOLOGY,SEM SIGLA,"Lutheran University of Brazil (ULBRA), RS, Canoas, Brazil","Laboratory of Genetic Toxicology, Lutheran University of Brazil (ULBRA), RS, Canoas, Brazil"
6fddf7bd-457b-4247-ab9b-7847c13fe56f,CENTER FOR RESEARCH IN PRODUCT AND DEVELOPMENT CEPPED,CEPPED,"Lutheran University of Brazil (ULBRA), RS, Canoas, Brazil","Center for Research in Product and Development (CEPPED), Lutheran University of Brazil (ULBRA), RS, Canoas, Brazil"
bba5ddae-b14d-4604-987f-143ba4267a64,PHARMACOGNOSY LABORATORY,SEM SIGLA,"Department of Industrial Pharmaceutical, Health Sciences Center, Federal University of Santa Maria (UFSM), Santa Maria, RS, Brazil","Pharmacognosy Laboratory, Department of Industrial Pharmaceutical, Health Sciences Center, Federal University of Santa Maria (UFSM), Santa Maria, RS, Brazil"
2a978f13-babb-42b5-bfa5-12d625a800cf,LABORATORY OF CANCER BIOLOGY,SEM SIGLA,"Lutheran University of Brazil (ULBRA), RS, Canoas, Brazil","Laboratory of Cancer Biology, Lutheran University of Brazil (ULBRA), RS, Canoas, Brazil"
6d31e456-d6f5-499c-87ff-0cf0bfc6856f,LABORATORY OF GENETICS TOXICOLOGY,SEM SIGLA,"La Salle University, RS, Canoas, Brazil","Laboratory of Genetics Toxicology, La Salle University, RS, Canoas, Brazil"
e2f30c4d-51e6-4411-a991-62b471690598,DEPARTAMENTO DE CIENCIAS BIOLOGICAS Y AGROPECUARIAS,SEM SIGLA,"Facultad de Ciencias Exactas y Naturales, Universidad Técnica Particular de Loja (UTPL), calle M, Champagnat s/n, Loja, 1101608, Ecuador","Departamento de Ciencias Biológicas y Agropecuarias, Facultad de Ciencias Exactas y Naturales, Universidad Técnica Particular de Loja (UTPL), calle M, Champagnat s/n, Loja, 1101608, Ecuador"
4ffaf075-7db4-46df-a0f8-c4779ce1d760,WIS HERBARIUM,WIS,"University of Wisconsin-Madison, Birge Hall, 430 Lincoln Drive, Madison, 53706, WI, United States","WIS Herbarium, University of Wisconsin-Madison, Birge Hall, 430 Lincoln Drive, Madison, 53706, WI, United States"
57fa0933-9083-4621-aafe-939c47d59ef6,UNIVERSIDADE FEDERAL DE OURO PRETO,SEM SIGLA,"Herbário OUPR. Campus Morro do Cruzeiro s.n., MG, Ouro Preto, 35400-000, Brazil","Universidade Federal de Ouro Preto, Herbário OUPR. Campus Morro do Cruzeiro s.n., MG, Ouro Preto, 35400-000, Brazil"
2b817481-1d8a-4a96-8edb-3f0fe212e021,UNIVERSIDADE FEDERAL DE SANTA CATARINA,SEM SIGLA,"Departamento de Botânica, CCB, Rua Eng. Agronômico Andrei Cristian Ferreira 216, SC, Florianópolis, 88040-535, Brazil","Universidade Federal de Santa Catarina, Departamento de Botânica, CCB, Rua Eng. Agronômico Andrei Cristian Ferreira 216, SC, Florianópolis, 88040-535, Brazil"
22dd924c-75f1-4602-9cc4-a73da8509af2,UNIVERSIDADE DE SAO PAULO,SEM SIGLA,"ESALQ, Av. Pádua Dias 11, SP, Piracicaba, 13418-900, Brazil","Universidade de São Paulo, ESALQ, Av. Pádua Dias 11, SP, Piracicaba, 13418-900, Brazil"
3fdb9255-c449-4e73-9462-5e93c10abeb6,CURITIBA,SEM SIGLA,Brazil,"Curitiba, Brazil"
666da37b-fef2-458b-8b25-e1a7861500ec,EMBRAPA FLORESTAS,SEM SIGLA,"Estrada da Ribeira Km 111, Caixa Postal 319, Colombo, 83411-000, Brazil","Embrapa Florestas, Estrada da Ribeira Km 111, Caixa Postal 319, Colombo, 83411-000, Brazil"
9df7a4e9-f294-4ac5-b7ee-cfa7a9dcb07d,ELABORE PROJETOS E CONSULTORIA FLORESTAL,SEM SIGLA,"Av. Gov. Júlio Campos, 207, St. Comercial, Sinop, 78550-000, Brazil","Elabore Projetos E Consultoria Florestal, Av. Gov. Júlio Campos, 207, St. Comercial, Sinop, 78550-000, Brazil"
a6cf538b-1862-4d09-9a55-20cb9c7fad13,UNIVERSIDADE ESTADUAL DO CENTRO OESTE,SEM SIGLA,"Rua Professora Maria Roza Zanon de Almeida Engenheiro, 84505-677, Riozinho, Irati, Brazil","Universidade Estadual do Centro Oeste, Rua Professora Maria Roza Zanon de Almeida Engenheiro, 84505-677, Riozinho, Irati, Brazil"
22974629-0b08-42c1-812e-29b955fecef3,PROGRAMA DE POS-GRADUACAO EM BIOLOGIA DE FUNGOS,SEM SIGLA,"Algas e Plantas, Centro de Ciências Biológicas, Universidade Federal de Santa Catarina, SC, Florianópolis, CEP 88040-900, Brazil","Programa de Pós-Graduação em Biologia de Fungos, Algas e Plantas, Centro de Ciências Biológicas, Universidade Federal de Santa Catarina, SC, Florianópolis, CEP 88040-900, Brazil"
21dc156f-ea19-4f40-8e9f-6622dd9aa002,ROYAL BOTANIC GARDENS,SEM SIGLA,"Kew, Surrey, Richmond, TW9 3AE, United Kingdom","Royal Botanic Gardens, Kew, Surrey, Richmond, TW9 3AE, United Kingdom"
b63cb3b1-669a-4bc1-921c-82d754236dbb,LABV-UFPR LABORATORIO DE ANATOMIA E BIOMECANICA VEGETAL,UFPR,"Departamento de Botânica, Universidade Federal do Paraná, PR, Curitiba, Brazil","LABV-UFPR (Laboratório de Anatomia e Biomecânica Vegetal), Departamento de Botânica, Universidade Federal do Paraná, PR, Curitiba, Brazil"
ce354a7b-9c8f-40f2-b0fc-dc9b42f99187,GRUPO DE INVESTIGACION EN ECOLOGIA EVOLUTIVA,SEM SIGLA,"Protección de Cultivos, Remediación Ambiental, y Biotecnología (EPROBIO), Universidad Privada del Norte, Trujillo, 13011, Peru","Grupo de Investigación en Ecología Evolutiva, Protección de Cultivos, Remediación Ambiental, y Biotecnología (EPROBIO), Universidad Privada del Norte, Trujillo, 13011, Peru"
f02aa1b5-82c9-42f9-8e28-a8c13fd69da4,DIRECCION DE INVESTIGACION,SEM SIGLA,"Innovación y Responsabilidad Social, Universidad Privada del Norte, Trujillo, 13011, Peru","Dirección de Investigación, Innovación y Responsabilidad Social, Universidad Privada del Norte, Trujillo, 13011, Peru"
714b7fd7-29f8-4864-b8bb-98c9914defa9,CAPITULO DE INGENIERIA AGRONOMICA,SEM SIGLA,"Consejo Departamental de La Libertad (CDLL), Colegio de Ingenieros del Perú (CIP), Trujillo, 13008, Peru","Capítulo de Ingeniería Agronómica, Consejo Departamental de La Libertad (CDLL), Colegio de Ingenieros del Perú (CIP), Trujillo, 13008, Peru"
6996af4e-bfc9-4e8a-a572-e88304d1afe7,PLANT SCIENCE LABORATORY PSL,PSL,"Trujillo, 13009, Peru","Plant Science Laboratory (PSL), Trujillo, 13009, Peru"
dd70aabb-f423-4604-96d4-393425bf0931,DEPARTAMENTO DE MANEJO FORESTAL,SEM SIGLA,"Facultad de Ciencias Forestales, Universidad Nacional Agraria La Molina, Av. La Molina s/n, La Molina, Lima, Peru","Departamento de Manejo Forestal, Facultad de Ciencias Forestales, Universidad Nacional Agraria La Molina, Av. La Molina s/n, La Molina, Lima, Peru"
ea9f2a48-1219-4a4f-9f3a-f590d8ad71a2,HERBARIO DE LA FACULTAD DE CIENCIAS FORESTALES,SEM SIGLA,"Universidad Nacional Agraria La Molina, Av. La Molina s/n, La Molina, Lima, Peru","Herbario de la Facultad de Ciencias Forestales, Universidad Nacional Agraria La Molina, Av. La Molina s/n, La Molina, Lima, Peru"
5981f978-8405-4cee-96f7-6d14a83dac7f,INSTITUT DE SYSTEMATIQUE,SEM SIGLA,"Evolution, Biodiversité (ISYEB), Muséum National D’Histoire Naturelle, CNRS, Sorbonne-Université, EPHE, Université Des Antilles, 45 rue Buffon, Paris, 75005, France","Institut de Systématique, Evolution, Biodiversité (ISYEB), Muséum National D’Histoire Naturelle, CNRS, Sorbonne-Université, EPHE, Université Des Antilles, 45 rue Buffon, Paris, 75005, France"
7502d4c2-7803-4ea8-bfb5-54b0ec123531,UNITE MOLECULES DE COMMUNICATION ET ADAPTATIONS DES MICRO-ORGANISMES MCAM,MCAM,"Muséum National D’Histoire Naturelle, CNRS, 57 rue Cuvier (BP 54), Paris, 75005, France","Unité Molécules de Communication Et Adaptations Des Micro-Organismes (MCAM), Muséum National D’Histoire Naturelle, CNRS, 57 rue Cuvier (BP 54), Paris, 75005, France"
c05dd23c-bd0f-4f47-97f4-749ed3831e80,LABORATOIRE ECOLOGIE,SEM SIGLA,"Évolution, Interactions Des Systèmes Amazoniens (LEEISA), Université de Guyane, CNRS, IFREMER, Cayenne, 97300, France","Laboratoire Écologie, Évolution, Interactions Des Systèmes Amazoniens (LEEISA), Université de Guyane, CNRS, IFREMER, Cayenne, 97300, France"
df4f8d7a-ab2d-46bf-99d6-936715adb57f,LABORATOIRE DE SYNTHESE ORGANIQUE,SEM SIGLA,"Ecole Polytechnique, CNRS, ENSTA, Route de Saclay, Palaiseau Cedex, 91128, France","Laboratoire de Synthèse Organique, Ecole Polytechnique, CNRS, ENSTA, Route de Saclay, Palaiseau Cedex, 91128, France"
9a15723c-8778-434c-896e-e949793b4053,DEPARTMENT OF EARTH AND ENVIRONMENTAL SCIENCES,SEM SIGLA,"KU Leuven, Celestijnenlaan 200E, Box 2411, Leuven, 3001, Belgium","Department of Earth and Environmental Sciences, KU Leuven, Celestijnenlaan 200E, Box 2411, Leuven, 3001, Belgium"
37d3c392-69ae-4864-a445-1752a1f1c039,LANKESTER BOTANICAL GARDEN,SEM SIGLA,"University of Costa Rica, PO Box 302-7050, Cartago, Costa Rica","Lankester Botanical Garden, University of Costa Rica, PO Box 302-7050, Cartago, Costa Rica"
fa41de6b-5b91-418b-b720-24db68d6e9a1,SCHOOL OF PHARMACEUTICAL SCIENCE AND TECHNOLOGY,SEM SIGLA,"Tianjin University, Tianjin, 300072, China","School of Pharmaceutical Science and Technology, Tianjin University, Tianjin, 300072, China"
