avaliacao_id,data_avaliacao,reavaliacao,historico_de_avaliacoes,grupo_nome,categoria_risco,nome_cientifico,grupo_taxonomico
935,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
936,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
937,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
938,2019,Sim,Reavaliada: Mudou para categoria MENOS restritiva; Continuou em P443 em categoria ameaçada,Angiospermas,VU,,
939,2019,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,,
940,2019,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,,
941,2019,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,,
942,2019,Sim - Não Ameaçadas LV 2013,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,NT,,
943,2019,Sim,Reavaliada: Mudou para categoria MENOS restritiva; Continuou em P443 em categoria ameaçada,Angiospermas,VU,,
944,2019,Sim,Reavaliada: Mudou para categoria MENOS restritiva; Saiu de P443 para categoria não ameaçada,Angiospermas,NT,,
945,2019,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,,
946,2019,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,,
947,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
948,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
949,2019,Sim - Não Ameaçadas LV 2013,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,NT,,
950,2019,Sim,Reavaliada: Mudou para categoria MENOS restritiva; Continuou em P443 em categoria ameaçada,Angiospermas,VU,,
951,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
952,2019,Sim,Reavaliada: Mudou para categoria MENOS restritiva; Continuou em P443 em categoria ameaçada,Angiospermas,VU,,
953,2019,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
954,2019,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,CR,,
955,2019,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
956,2019,Sim,Reavaliada: Mudou para categoria MENOS restritiva; Continuou em P443 em categoria ameaçada,Angiospermas,VU,,
957,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
958,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
959,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
960,2019,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,,
961,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
962,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
963,2019,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,,
964,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
965,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
966,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
967,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
968,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
969,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
970,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
971,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
972,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
973,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
974,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
975,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
976,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
977,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
978,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
979,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
980,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
981,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
982,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
983,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
984,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
985,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
986,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
987,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
988,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
989,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
990,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
991,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
992,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
993,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
994,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
995,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
996,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
997,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
998,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
999,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
1000,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1001,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
1002,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1003,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1004,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
1005,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
1006,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
1007,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
1008,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
1009,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
1010,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1011,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
1012,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1013,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1014,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1015,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1016,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1017,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,Monogereion carajensis,Angiospermas
1018,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1019,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1020,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
1021,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
1022,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
1023,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
1024,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
1025,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
1026,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1027,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1028,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1029,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
1030,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,CR,,
1031,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1032,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1033,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
1034,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
1035,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1036,2019,Sim,Reavaliada: Mudou para categoria MAIS restritiva; Continuou em P443 em categoria ameaçada,Angiospermas,CR,,
1037,2019,Sim,Reavaliada: Mudou para categoria MENOS restritiva; Continuou em P443 em categoria ameaçada,Angiospermas,VU,,
1038,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
1039,2019,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,VU,,
1040,2020,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,,
1041,2019,Sim - Não Ameaçadas LV 2013,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,NT,,
1042,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1043,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1044,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
1045,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
1046,2019,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
1047,2019,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
1048,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
1049,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
1050,2019,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
1051,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,LC,,
1052,2019,Sim,Continuou em P443 na mesma categoria de ameaça (após reavaliação),Angiospermas,EN,,
1053,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
1054,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1055,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
1056,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
1057,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
1058,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
1059,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
1060,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
1061,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
1062,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
1063,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
1064,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
1065,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
1066,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
1067,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1068,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
1069,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1070,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
1071,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1072,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
1073,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1074,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1075,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1076,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1077,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
1078,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1079,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
1080,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1081,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
1082,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
1083,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
1084,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1085,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
1086,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1087,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1088,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1089,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1090,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
1091,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
1092,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
1093,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
1094,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1095,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,VU,,
1096,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1097,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
1098,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
1099,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1100,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
1101,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,Stenopadus aracaensis,Angiospermas
1102,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
1103,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
1104,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
1105,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1106,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
1107,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
1108,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1109,2018,Sim - Não Ameaçadas LV 2013,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
1110,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
1111,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1112,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
1113,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
1114,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
1115,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
1116,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
1117,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
1118,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1119,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
1120,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
1121,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
1122,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
1123,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
1124,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1125,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1126,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1127,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1128,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
1129,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1130,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
1131,2019,Sim - Não Ameaçadas LV 2013,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,NT,,
1132,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1133,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
1134,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
1135,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
1136,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
1137,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
1138,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
1139,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
1140,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
1141,2019,Sim - Não Ameaçadas LV 2013,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,NT,,
1142,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,NT,,
1143,2019,Sim - Não Ameaçadas LV 2013,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,NT,,
1144,2020,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
1145,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
1146,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
1147,2020,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,CR,,
1148,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,VU,,
1149,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,DD,,
1150,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,CR,,
1151,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
1152,2019,Sim,Reavaliada: Mudou para categoria MAIS restritiva; Continuou em P443 em categoria ameaçada,Angiospermas,VU,,
1153,2020,Sim,Reavaliada: Mudou para categoria MENOS restritiva; Saiu de P443 para categoria não ameaçada,Angiospermas,LC,,
1154,2018,Não se aplica,"Inéditas ameaçadas (CR, EN, VU)",Angiospermas,EN,,
1155,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1156,2013,NAO INFORMADO,NAO INFORMADO,Briófitas,LC,,
1157,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
1158,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
1159,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
1160,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
1161,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1162,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
1163,2013,NAO INFORMADO,NAO INFORMADO,Angiospermas,LC,,
1164,2018,Não se aplica,"Inéditas não ameaçadas (NT, DD, LC)",Angiospermas,DD,,
1165,2013,Não,Continuou em P443 na mesma categoria de ameaça (sem reavaliação),Angiospermas,EN,,
